Id,Date,Transaction,Currency,Description
480,2024-04-30T09:36:34,-454.84,USD,Grocery shopping
481,2024-11-15T14:29:50,+792.72,USD,Grocery shopping
482,2024-04-07T10:14:49,+76.67,USD,Restaurant bill
483,2024-10-13T22:18:43,-844.09,USD,Rent payment
484,2024-04-27T03:40:01,-125.69,USD,Online purchase
485,2024-04-21T15:51:26,+323.65,USD,Grocery shopping
486,2024-07-20T02:55:22,+505.38,USD,Restaurant bill
487,2024-08-03T02:43:14,+25.58,USD,School expences
488,2024-06-12T04:31:21,-773.82,USD,Medical expenses
489,2024-08-24T12:55:55,-394.23,USD,Online purchase
490,2024-04-08T00:28:59,-805.67,USD,Medical expenses
491,2024-04-20T23:08:14,-535.26,USD,School expences
492,2024-07-21T11:38:40,+160.25,USD,Online purchase
493,2024-02-01T08:23:00,+519.93,USD,Online purchase
494,2024-01-17T03:48:26,+800.62,USD,Online purchase
495,2024-12-13T17:31:11,+54.4,USD,Videogames
496,2024-04-18T23:33:41,-524.54,USD,Refunds
497,2024-07-23T09:41:57,-119.18,USD,Online purchase
498,2024-06-23T18:23:51,-813.96,USD,Grocery shopping
499,2024-02-16T21:05:10,+748.93,USD,Rent payment
500,2024-07-18T15:58:07,-932.09,USD,Online purchase
501,2024-04-15T13:21:37,+693.53,USD,Videogames
502,2024-11-28T19:15:18,-454.0,USD,Rent payment
503,2024-07-18T07:05:45,-493.07,USD,Utilities bill
504,2024-08-27T03:49:40,+665.39,USD,Salary
505,2024-06-01T19:15:08,-424.98,USD,Grocery shopping
506,2024-01-07T18:18:15,+56.33,USD,Rent payment
507,2024-06-30T13:09:49,+987.87,USD,Salary
508,2024-01-20T17:55:57,-265.27,USD,School expences
509,2024-04-03T23:39:56,-274.63,USD,Refunds
510,2024-02-24T13:33:21,-955.17,USD,Videogames
511,2024-03-30T23:48:26,-959.35,USD,Restaurant bill
512,2024-05-03T07:58:08,-30.12,USD,Utilities bill
513,2024-11-25T20:58:22,+832.48,USD,Refunds
514,2024-04-08T03:04:24,+679.93,USD,Salary
515,2024-01-30T20:24:34,+631.5,USD,Grocery shopping
516,2024-07-05T05:33:55,+31.12,USD,Rent payment
517,2024-09-22T02:50:32,+122.9,USD,Online purchase
518,2024-01-29T20:23:48,-153.82,USD,Utilities bill
519,2024-04-20T22:48:50,-844.09,USD,Restaurant bill
520,2024-10-10T12:24:15,+893.65,USD,Grocery shopping
521,2024-11-26T19:44:33,+429.36,USD,Restaurant bill
522,2024-01-10T00:10:51,+854.35,USD,Refunds
523,2024-08-25T23:04:18,-688.48,USD,Salary
524,2024-02-11T11:34:59,-962.84,USD,Salary
525,2024-11-10T22:17:11,+937.84,USD,Utilities bill
526,2024-10-02T14:31:32,-153.66,USD,Rent payment
527,2024-11-07T13:52:06,+850.28,USD,Online purchase
528,2024-12-06T03:32:02,-636.14,USD,Refunds
529,2024-06-06T01:41:06,-987.37,USD,Utilities bill
530,2024-03-16T00:03:52,-293.19,USD,Utilities bill
531,2024-11-26T22:58:22,+426.82,USD,School expences
532,2024-12-08T23:54:56,+487.3,USD,Refunds
533,2024-12-12T21:15:07,-476.34,USD,Refunds
534,2024-10-02T23:17:09,-559.71,USD,Refunds
535,2024-02-03T17:04:16,-14.99,USD,Medical expenses
536,2024-02-15T11:14:46,-275.98,USD,Salary
537,2024-02-29T15:20:43,-252.43,USD,Videogames
538,2024-08-11T20:38:33,-297.52,USD,Videogames
539,2024-11-26T15:35:32,+13.6,USD,Utilities bill
540,2024-01-08T06:07:15,-968.75,USD,Restaurant bill
541,2024-04-08T17:32:37,-636.82,USD,Refunds
542,2024-11-15T11:48:43,-750.55,USD,Videogames
543,2024-09-28T12:59:12,-57.07,USD,Online purchase
544,2024-02-10T04:56:56,+36.83,USD,Online purchase
545,2024-05-08T06:01:26,-332.6,USD,Videogames
546,2024-03-17T23:10:58,-117.04,USD,Online purchase
547,2024-03-18T10:54:37,-171.13,USD,Utilities bill
548,2024-03-31T04:01:52,-357.82,USD,Videogames
549,2024-12-19T03:05:31,+600.09,USD,School expences
550,2024-10-11T07:11:30,-762.66,USD,Online purchase
551,2024-03-01T19:08:48,-61.82,USD,School expences
552,2024-04-15T06:21:30,-581.31,USD,Utilities bill
553,2024-04-30T15:08:12,+718.94,USD,Grocery shopping
554,2024-02-20T02:42:40,+441.93,USD,Rent payment
555,2024-01-11T13:23:52,-501.17,USD,Utilities bill
556,2024-02-23T18:35:41,-604.6,USD,School expences
557,2024-11-02T15:22:56,+708.86,USD,Medical expenses
558,2024-02-06T16:38:03,+314.58,USD,Grocery shopping
559,2024-09-14T03:56:24,-129.36,USD,Rent payment
560,2024-02-20T02:47:29,+103.73,USD,Medical expenses
561,2024-06-23T11:13:14,+529.62,USD,Rent payment
562,2024-10-07T09:29:46,-75.4,USD,Rent payment
563,2024-08-16T20:59:55,-419.25,USD,School expences
564,2024-11-12T06:01:14,+146.95,USD,Grocery shopping
565,2024-09-13T12:32:54,+513.38,USD,Grocery shopping
566,2024-09-11T20:10:54,+356.29,USD,Refunds
567,2024-10-30T13:29:31,+17.65,USD,Online purchase
568,2024-09-24T23:50:49,+745.7,USD,Grocery shopping
569,2024-05-03T06:28:11,+441.1,USD,School expences
570,2024-12-20T01:28:30,+759.82,USD,Online purchase
571,2024-12-22T18:38:13,-568.79,USD,Rent payment
572,2024-05-14T08:30:35,+890.49,USD,Refunds
573,2024-07-22T05:48:32,-455.04,USD,Utilities bill
574,2024-03-11T03:59:49,-54.71,USD,Online purchase
575,2024-03-18T04:00:24,-727.52,USD,Refunds
576,2024-11-14T22:56:34,+751.23,USD,Restaurant bill
577,2024-07-27T21:05:22,+389.01,USD,Rent payment
578,2024-11-03T00:18:47,-20.47,USD,Salary
579,2024-01-11T12:30:36,-627.67,USD,Utilities bill
580,2024-06-05T00:03:36,-987.89,USD,Videogames
581,2024-07-03T01:49:50,+842.75,USD,Medical expenses
582,2024-09-01T05:55:33,-367.0,USD,Utilities bill
583,2024-07-29T09:43:23,+833.35,USD,Restaurant bill
584,2024-05-06T23:57:23,-800.32,USD,School expences
585,2024-10-28T04:04:21,+678.87,USD,Rent payment
586,2024-02-17T10:39:51,+164.38,USD,Online purchase
587,2024-05-31T17:44:10,-225.46,USD,Utilities bill
588,2024-06-11T20:42:22,-778.75,USD,Salary
589,2024-12-20T18:54:57,+829.06,USD,Utilities bill
590,2024-08-20T09:50:05,+647.67,USD,Videogames
591,2024-06-23T17:32:46,-170.67,USD,School expences
592,2024-07-08T12:30:31,-826.8,USD,Medical expenses
593,2024-11-05T18:54:31,+604.02,USD,School expences
594,2024-09-19T06:55:07,+927.65,USD,Videogames
595,2024-01-19T19:26:30,-613.13,USD,Salary
596,2024-12-09T18:19:47,+365.54,USD,Salary
597,2024-02-04T20:35:30,-16.94,USD,Salary
598,2024-07-01T10:44:38,-643.45,USD,Refunds
599,2024-11-04T03:58:40,+480.33,USD,Grocery shopping
600,2024-09-14T00:51:31,+404.63,USD,Online purchase
601,2024-10-24T14:37:44,-401.21,USD,Grocery shopping
602,2024-07-18T07:53:15,-256.8,USD,Refunds
603,2024-11-05T22:37:30,-226.43,USD,Videogames
604,2024-03-20T21:53:03,-501.75,USD,Videogames
605,2024-09-08T23:42:54,+483.36,USD,Medical expenses
606,2024-06-27T14:54:18,+434.13,USD,Rent payment
607,2024-03-19T16:28:32,+248.74,USD,Videogames
608,2024-03-08T11:56:53,-33.37,USD,Restaurant bill
609,2024-06-26T03:59:22,-621.81,USD,Videogames
610,2024-07-25T22:46:27,-545.76,USD,Online purchase
611,2024-06-08T03:17:50,+935.61,USD,Rent payment
612,2024-04-07T13:43:21,-851.52,USD,Videogames
613,2024-10-29T22:09:09,-160.76,USD,Salary
614,2024-10-13T17:32:36,-360.83,USD,Utilities bill
615,2024-07-03T06:32:20,-552.79,USD,Rent payment
616,2024-03-05T14:45:04,-353.85,USD,Rent payment
617,2024-08-11T11:57:43,+813.43,USD,School expences
618,2024-05-12T16:59:58,-105.74,USD,Online purchase
619,2024-05-22T22:55:57,+454.18,USD,Utilities bill
620,2024-06-21T12:28:01,-669.43,USD,Grocery shopping
621,2024-09-14T02:08:59,+693.79,USD,Salary
622,2024-08-27T10:24:30,+336.99,USD,Refunds
623,2024-06-08T00:55:11,-811.86,USD,School expences
624,2024-05-20T21:22:29,-423.42,USD,Refunds
625,2024-09-23T11:55:32,+81.25,USD,Utilities bill
626,2024-06-10T13:51:49,-295.38,USD,Medical expenses
627,2024-02-28T09:01:46,-35.5,USD,Videogames
628,2024-03-14T21:24:47,+342.11,USD,Utilities bill
629,2024-04-10T00:38:28,+403.77,USD,Utilities bill
630,2024-10-07T12:01:43,-666.61,USD,Videogames
631,2024-09-30T16:56:25,-619.42,USD,Salary
632,2024-10-23T08:08:43,+450.52,USD,Restaurant bill
633,2024-11-17T23:20:32,+365.39,USD,School expences
634,2024-08-24T19:16:29,-192.64,USD,School expences
635,2024-03-29T15:15:05,+759.21,USD,Rent payment
636,2024-04-08T05:06:09,+925.16,USD,Videogames
637,2024-12-07T17:05:10,+230.58,USD,Utilities bill
638,2024-11-10T23:33:21,+402.77,USD,Medical expenses
639,2024-03-04T07:27:46,+837.61,USD,Online purchase
640,2024-06-10T21:21:11,-516.22,USD,Videogames
641,2024-02-06T23:15:25,-539.87,USD,Videogames
642,2024-07-31T11:50:23,+948.04,USD,Utilities bill
643,2024-01-19T19:00:25,-896.52,USD,Grocery shopping
644,2024-12-29T17:58:57,-267.1,USD,Videogames
645,2024-08-21T23:14:35,-467.75,USD,Medical expenses
646,2024-01-19T09:43:09,+382.43,USD,School expences
647,2024-03-09T13:53:36,+108.55,USD,Videogames
648,2024-11-29T21:12:37,-753.55,USD,Online purchase
649,2024-07-18T01:01:41,+570.35,USD,Utilities bill
650,2024-11-19T03:27:15,+596.47,USD,Salary
651,2024-08-23T18:00:05,-567.67,USD,Videogames
652,2024-03-20T10:46:35,+303.46,USD,Refunds
653,2024-09-05T11:02:07,-868.66,USD,Grocery shopping
654,2024-10-03T19:18:02,+471.0,USD,Utilities bill
655,2024-03-01T22:10:55,-625.92,USD,Restaurant bill
656,2024-02-04T04:23:24,-693.57,USD,Salary
657,2024-07-09T01:38:59,-487.96,USD,Grocery shopping
658,2024-09-15T05:37:32,+610.13,USD,Online purchase
659,2024-11-14T13:43:51,-745.76,USD,Restaurant bill
660,2024-11-15T02:46:40,-393.73,USD,Refunds
661,2024-09-26T01:43:12,-709.13,USD,Medical expenses
662,2024-04-25T04:12:45,-195.89,USD,School expences
663,2024-09-13T18:50:36,+345.77,USD,Restaurant bill
664,2024-09-10T08:41:50,+300.01,USD,Online purchase
665,2024-01-20T14:27:03,+428.06,USD,Salary
666,2024-06-19T13:04:59,-490.88,USD,Utilities bill
667,2024-04-15T11:50:18,+312.91,USD,Grocery shopping
668,2024-11-25T14:04:39,-642.97,USD,Online purchase
669,2024-07-27T09:05:34,-204.55,USD,Salary
670,2024-05-04T19:53:50,-659.25,USD,Utilities bill
671,2024-01-29T06:28:51,+48.02,USD,Medical expenses
672,2024-01-30T16:30:36,+218.42,USD,Online purchase
673,2024-02-24T11:57:37,+6.28,USD,Videogames
674,2024-08-16T10:32:35,-559.14,USD,Medical expenses
675,2024-05-09T13:41:39,+898.69,USD,Salary
676,2024-07-28T10:07:40,-119.07,USD,Medical expenses
677,2024-07-31T13:30:54,-876.03,USD,Restaurant bill
678,2024-10-19T21:22:33,+999.57,USD,Rent payment
679,2024-08-08T00:26:44,-198.7,USD,Grocery shopping
680,2024-11-05T12:53:30,+786.04,USD,Videogames
681,2024-01-15T05:26:04,+453.86,USD,School expences
682,2024-11-24T12:56:19,+528.88,USD,Online purchase
683,2024-06-06T12:32:18,+476.7,USD,Videogames
684,2024-11-23T13:48:38,+55.33,USD,Grocery shopping
685,2024-10-02T15:11:43,-973.16,USD,Medical expenses
686,2024-03-16T20:34:47,+427.26,USD,Utilities bill
687,2024-03-29T15:10:47,-308.1,USD,School expences
688,2024-03-28T06:04:46,-830.6,USD,Utilities bill
689,2024-03-19T05:48:43,+599.19,USD,Online purchase
690,2024-04-23T13:29:18,-138.72,USD,Medical expenses
691,2024-11-27T09:40:30,+481.23,USD,Grocery shopping
692,2024-09-18T21:48:31,+880.42,USD,Refunds
693,2024-04-24T16:30:52,+915.01,USD,Restaurant bill
694,2024-07-31T16:47:12,-125.27,USD,Restaurant bill
695,2024-05-26T20:52:31,+915.66,USD,Rent payment
696,2024-11-12T21:08:46,-510.32,USD,Rent payment
697,2024-12-26T03:46:54,+45.25,USD,Restaurant bill
698,2024-12-14T00:05:12,+261.92,USD,Medical expenses
699,2024-05-07T18:48:35,-922.12,USD,Utilities bill
700,2024-01-12T21:06:11,-276.09,USD,Utilities bill
701,2024-06-19T10:44:38,-223.63,USD,Online purchase
702,2024-11-27T07:19:31,-573.69,USD,Rent payment
703,2024-07-28T21:24:37,+940.01,USD,Utilities bill
704,2024-09-09T03:15:16,-2.65,USD,Grocery shopping
705,2024-12-19T23:32:34,-199.21,USD,Online purchase
706,2024-11-07T04:10:16,-649.82,USD,Salary
707,2024-08-24T16:02:01,+936.34,USD,Medical expenses
708,2024-06-19T07:26:54,+384.6,USD,Online purchase
709,2024-08-07T20:45:55,-46.13,USD,Utilities bill
710,2024-09-06T23:46:42,+291.51,USD,School expences
711,2024-12-08T07:06:22,-209.21,USD,School expences
712,2024-09-15T02:21:08,-367.55,USD,Medical expenses
713,2024-01-18T23:38:31,+871.78,USD,Videogames
714,2024-05-11T18:05:41,-226.89,USD,Salary
715,2024-06-08T02:09:45,-620.88,USD,Rent payment
716,2024-07-16T15:47:16,+695.61,USD,Restaurant bill
717,2024-11-11T14:25:03,-439.11,USD,Refunds
718,2024-07-04T18:51:05,+569.33,USD,Grocery shopping
719,2024-12-27T21:15:31,-180.48,USD,Videogames
720,2024-01-06T08:20:43,-170.77,USD,Salary
721,2024-01-09T05:04:24,+144.6,USD,School expences
722,2024-08-29T18:00:05,-719.14,USD,Grocery shopping
723,2024-08-02T03:53:54,+401.8,USD,Online purchase
724,2024-01-16T17:34:06,+608.97,USD,Restaurant bill
725,2024-09-08T15:56:23,-208.48,USD,Rent payment
726,2024-01-16T21:41:48,-315.22,USD,Salary
727,2024-06-11T09:53:46,+810.44,USD,School expences
728,2024-04-24T09:33:56,-991.94,USD,Refunds
729,2024-11-16T06:49:48,+380.19,USD,Medical expenses
730,2024-02-24T13:33:42,+329.97,USD,Restaurant bill
731,2024-03-17T11:23:21,-469.21,USD,School expences
732,2024-11-27T06:43:35,+634.34,USD,Rent payment
733,2024-07-03T18:37:02,+717.1,USD,Online purchase
734,2024-01-02T17:26:59,-815.05,USD,Rent payment
735,2024-08-27T00:42:22,-216.08,USD,Rent payment
736,2024-06-04T20:38:38,-392.4,USD,Utilities bill
737,2024-02-09T09:17:36,+173.15,USD,Salary
738,2024-08-21T04:20:06,+299.63,USD,Grocery shopping
739,2024-02-01T22:16:30,+598.19,USD,School expences
740,2024-07-19T00:11:29,+863.43,USD,Medical expenses
741,2024-06-04T05:38:21,+538.58,USD,Refunds
742,2024-09-20T21:15:10,+443.23,USD,Online purchase
743,2024-10-13T03:15:38,-235.16,USD,Grocery shopping
744,2024-04-10T15:50:03,+298.04,USD,Restaurant bill
745,2024-05-31T03:06:44,+573.19,USD,Refunds
746,2024-01-22T18:15:35,-906.62,USD,Rent payment
747,2024-09-06T18:08:05,-621.25,USD,Rent payment
748,2024-06-30T05:36:47,+153.43,USD,Grocery shopping
749,2024-05-08T17:04:36,-609.37,USD,Rent payment
750,2024-06-10T02:10:08,+441.93,USD,Restaurant bill
751,2024-04-22T16:59:28,-466.76,USD,Salary
752,2024-05-19T00:05:52,-559.29,USD,Medical expenses
753,2024-04-01T17:34:53,+265.61,USD,Grocery shopping
754,2024-11-03T16:20:26,+609.07,USD,School expences
755,2024-04-26T17:20:01,+442.88,USD,School expences
756,2024-07-13T19:02:30,+768.26,USD,Utilities bill
757,2024-03-14T13:02:53,-9.41,USD,Utilities bill
758,2024-05-06T19:42:12,+890.67,USD,School expences
759,2024-05-13T11:01:40,+754.1,USD,Refunds
760,2024-09-29T20:35:18,+982.06,USD,Refunds
761,2024-07-04T02:32:30,-883.74,USD,Salary
762,2024-04-04T04:12:59,-416.42,USD,Restaurant bill
763,2024-08-05T16:08:03,-285.08,USD,School expences
764,2024-03-09T19:03:47,-810.59,USD,Restaurant bill
765,2024-12-05T04:18:10,+640.87,USD,Medical expenses
766,2024-05-18T06:18:55,+665.83,USD,Refunds
767,2024-11-29T15:36:30,-731.61,USD,Grocery shopping
768,2024-02-08T22:36:45,+208.92,USD,Medical expenses
769,2024-01-15T23:04:01,-395.89,USD,Grocery shopping
770,2024-07-26T05:32:39,-703.3,USD,Videogames
771,2024-06-24T16:46:07,-304.86,USD,School expences
772,2024-04-29T10:25:40,+935.2,USD,Salary
773,2024-02-10T11:22:28,+590.1,USD,Videogames
774,2024-03-03T08:47:44,+120.69,USD,Utilities bill
775,2024-02-15T13:19:24,-337.2,USD,Medical expenses
776,2024-10-22T14:56:22,-102.06,USD,Grocery shopping
777,2024-10-15T04:59:21,-675.16,USD,School expences
778,2024-02-03T03:28:29,-33.29,USD,Rent payment
779,2024-10-21T01:04:05,+393.81,USD,Medical expenses
780,2024-03-15T22:18:39,-770.71,USD,Restaurant bill
781,2024-08-04T17:33:34,-505.07,USD,Online purchase
782,2024-04-25T23:50:14,+555.8,USD,Grocery shopping
783,2024-08-09T16:21:06,+864.98,USD,Restaurant bill
784,2024-11-25T03:25:15,-428.32,USD,Rent payment
785,2024-04-14T20:03:15,+497.01,USD,Rent payment
786,2024-10-19T11:12:58,+967.25,USD,Grocery shopping
787,2024-11-27T13:57:10,+395.83,USD,Restaurant bill
788,2024-03-03T20:07:24,+291.32,USD,Online purchase
789,2024-06-11T01:44:38,+990.92,USD,School expences
790,2024-06-04T15:43:14,-100.97,USD,Utilities bill
791,2024-05-27T13:02:09,+32.51,USD,Medical expenses
792,2024-07-09T04:04:51,+609.77,USD,Utilities bill
793,2024-06-13T12:14:27,+302.01,USD,Rent payment
794,2024-07-18T05:11:52,-898.44,USD,Online purchase
795,2024-05-01T02:15:55,+149.17,USD,Utilities bill
796,2024-10-16T21:32:25,+7.0,USD,Utilities bill
797,2024-04-19T16:28:27,+162.37,USD,Salary
798,2024-09-22T09:13:35,+359.9,USD,Salary
799,2024-02-01T05:59:26,+889.32,USD,Rent payment
800,2024-11-03T12:03:24,+845.48,USD,Refunds
801,2024-12-21T13:22:07,-627.44,USD,Restaurant bill
802,2024-06-28T12:23:21,+7.95,USD,Rent payment
803,2024-10-19T05:51:12,+57.03,USD,Grocery shopping
804,2024-01-16T21:02:58,+215.68,USD,Grocery shopping
805,2024-07-08T21:33:28,+205.68,USD,Medical expenses
806,2024-11-24T13:51:48,+466.31,USD,Utilities bill
807,2024-06-21T06:25:10,-99.13,USD,Restaurant bill
808,2024-08-26T17:21:34,+893.81,USD,Utilities bill
809,2024-10-17T08:19:03,-821.16,USD,Medical expenses
810,2024-03-01T21:23:01,-291.78,USD,Restaurant bill
811,2024-01-02T22:17:39,-875.99,USD,Refunds
812,2024-05-24T17:43:23,+794.63,USD,School expences
813,2024-07-26T02:05:23,+69.8,USD,Restaurant bill
814,2024-10-03T13:42:20,+352.42,USD,Medical expenses
815,2024-12-14T18:52:33,+635.54,USD,School expences
816,2024-03-22T14:44:09,+305.24,USD,Refunds
817,2024-08-27T03:38:05,+153.27,USD,School expences
818,2024-09-22T08:34:04,-72.24,USD,Rent payment
819,2024-02-08T06:21:05,-367.19,USD,School expences
820,2024-08-24T22:50:26,-35.72,USD,Utilities bill
821,2024-06-09T11:48:11,+153.05,USD,Medical expenses
822,2024-02-14T12:56:25,+294.0,USD,Refunds
823,2024-04-14T02:11:15,-752.02,USD,Restaurant bill
824,2024-10-03T12:43:58,+290.96,USD,Videogames
825,2024-06-09T04:26:53,-718.92,USD,Restaurant bill
826,2024-09-16T07:01:55,-596.46,USD,Utilities bill
827,2024-06-08T00:58:53,-150.36,USD,Rent payment
828,2024-11-02T00:41:03,+240.09,USD,School expences
829,2024-08-24T06:33:53,-275.64,USD,Online purchase
830,2024-10-31T08:52:21,+696.19,USD,School expences
831,2024-05-15T07:14:50,+492.28,USD,School expences
832,2024-12-10T19:52:36,+561.56,USD,Restaurant bill
833,2024-08-18T22:42:35,+184.49,USD,Rent payment
834,2024-01-19T23:49:00,-29.67,USD,Online purchase
835,2024-07-10T00:39:40,-66.21,USD,Grocery shopping
836,2024-01-10T21:19:26,+172.17,USD,Salary
837,2024-12-26T23:44:15,+697.23,USD,Grocery shopping
838,2024-01-16T21:28:32,-563.14,USD,Restaurant bill
839,2024-03-05T08:32:39,+153.39,USD,Utilities bill
840,2024-08-15T15:09:27,+59.36,USD,Videogames
841,2024-04-22T20:30:33,+860.97,USD,Refunds
842,2024-12-06T15:54:48,-92.62,USD,School expences
843,2024-12-26T23:02:14,+955.03,USD,Refunds
844,2024-03-09T05:05:42,+217.54,USD,Salary
845,2024-11-07T05:45:41,+87.72,USD,Online purchase
846,2024-04-05T05:41:27,+47.83,USD,Salary
847,2024-01-07T04:06:57,-468.67,USD,Grocery shopping
848,2024-09-14T22:54:23,+334.75,USD,Restaurant bill
849,2024-03-14T08:59:48,+802.91,USD,Rent payment
850,2024-10-05T19:39:44,-698.18,USD,Videogames
851,2024-08-19T10:04:39,-130.78,USD,Restaurant bill
852,2024-05-20T10:03:14,+738.14,USD,Grocery shopping
853,2024-07-13T17:32:45,-192.86,USD,School expences
854,2024-05-05T12:38:42,-83.32,USD,Grocery shopping
855,2024-12-22T00:47:05,-598.44,USD,Restaurant bill
856,2024-01-17T22:22:35,-453.54,USD,Rent payment
857,2024-08-23T05:35:04,-374.91,USD,Utilities bill
858,2024-08-24T01:57:26,-336.39,USD,Videogames
859,2024-01-13T11:15:57,+783.66,USD,Refunds
860,2024-04-29T03:56:40,+905.45,USD,Rent payment
861,2024-12-18T18:26:50,+651.07,USD,Utilities bill
862,2024-07-04T01:12:17,+833.2,USD,Refunds
863,2024-05-07T18:44:18,+443.43,USD,Restaurant bill
864,2024-08-12T13:56:17,-470.23,USD,Refunds
865,2024-07-21T09:06:08,+139.7,USD,Rent payment
866,2024-12-02T12:43:17,+871.27,USD,Videogames
867,2024-11-06T05:45:03,+237.7,USD,Grocery shopping
868,2024-06-11T15:08:14,-805.08,USD,Videogames
869,2024-03-28T04:21:57,-778.34,USD,School expences
870,2024-11-19T10:00:28,+311.01,USD,Grocery shopping
871,2024-08-16T14:54:15,+418.07,USD,Salary
872,2024-01-24T02:25:24,-782.54,USD,Refunds
873,2024-11-11T19:05:56,-887.26,USD,Online purchase
874,2024-10-16T11:18:04,-918.84,USD,Utilities bill
875,2024-10-16T14:35:20,-33.03,USD,Refunds
876,2024-04-29T14:29:38,+563.45,USD,Utilities bill
877,2024-03-06T06:11:42,+374.74,USD,Online purchase
878,2024-01-26T17:35:55,-592.01,USD,Salary
879,2024-03-28T06:31:37,-855.53,USD,School expences
880,2024-05-29T19:57:28,+175.92,USD,School expences
881,2024-05-02T10:36:15,+512.47,USD,Refunds
882,2024-10-18T07:46:03,+911.17,USD,Grocery shopping
883,2024-09-02T18:32:17,-493.57,USD,School expences
884,2024-04-20T09:55:17,-221.77,USD,Online purchase
885,2024-03-28T13:47:55,+180.84,USD,Restaurant bill
886,2024-09-28T03:21:06,-672.84,USD,Online purchase
887,2024-02-11T23:35:23,-903.07,USD,Salary
888,2024-01-30T07:13:03,+138.83,USD,School expences
889,2024-06-10T12:32:25,+10.54,USD,Online purchase
890,2024-12-26T01:14:39,+839.66,USD,School expences
